-1.1708282462479751e+00	7.2967385675882690e-01	-2.1819952111983557e+01	
9.7933230112498137e-01	1.7086448322700956e+01	-5.0523548919760465e+01	
1.2221727333307381e+01	5.6733498240262046e+00	-3.1125673707298319e+01	
1.9034310574744684e-01	-1.8160404872239508e+00	-2.0468195445088373e+01	
-2.1659953859785546e+00	-3.1254009490401744e+00	-2.2563815258905613e+01	
2.1384733347218603e+00	-3.0802223067854055e+00	-1.9908492133886853e+01	
1.7367879819631544e+00	1.6469729569597105e+00	-2.0520720987391282e+01	
5.2617880228908198e-01	-6.9185819148783523e-01	-2.0590099857964692e+01	
6.3874618867152544e-01	-1.3187132697230937e+00	-2.0647550589146711e+01	
1.2647733031011533e+01	5.1961694448864311e+00	-2.9399490753427564e+01	
1.3795378248902359e+00	-7.6878425985502785e-01	-2.0350595375182053e+01	
1.4315518877604346e+01	-5.6136513091969042e-01	-2.9519492877392064e+01	
1.1554678526175195e-01	-9.3933505831206432e-01	-2.0878668350677387e+01	
3.1644261673191467e+00	3.4677192949276954e+00	-2.3073814094687194e+01	
7.6882406288350680e+00	1.3206124904342259e+01	-5.0763019819668543e+01	
2.0722453780144736e+00	-1.1063622264341091e+00	-2.0592690518394654e+01	
1.2420505555534725e-01	-8.2221311682338827e-01	-2.0853589510220068e+01	
8.9454289801556425e-02	-1.0902014182619606e+00	-2.0872513815887075e+01	
9.2109599944383103e+00	2.1619764559502414e+01	-5.2653190142864638e+01	
1.3471765895096295e+01	2.2713785522053577e+01	-5.5856461814886401e+01	
1.2878639971896185e+01	4.2293346902023181e+00	-2.9273033260772596e+01	
1.6424063017948554e+00	-1.0696515984778230e+00	-2.0521171853086816e+01	
4.5505258987761508e+00	1.7915737821097192e+01	-5.3336332066950945e+01	
2.4139404567635800e+00	8.3602803660871206e-01	-2.0417231525096362e+01	
1.0602586010368089e+00	-1.2230738496607149e-01	-2.0352919808768640e+01	
1.0537807596836548e+00	-3.3696180808966941e-01	-2.0302524143369787e+01	
2.3338503782330360e+00	-7.0010616085310717e-01	-2.0447754385917694e+01	
-4.5357684073392418e-01	-1.4028430277113899e-01	-2.1126653703666761e+01	
-7.7741574788884782e-01	-1.5436954178327000e-01	-2.1433767879003202e+01	
3.4657260888591437e+00	1.6625427812221439e+01	-5.4267459065268689e+01	
1.2217594885681772e+01	6.3634069254071735e+00	-2.9849840378886029e+01	
-1.6281775499166812e+01	1.2161130860425370e+01	-3.8082881954625293e+01	
-5.2714654304547910e+00	-7.2925951614546705e+00	-2.2500218866281099e+01	
-1.4887580637326462e+01	1.2177848537206634e+01	-3.9415631100726387e+01	
-1.6241020094981028e+01	1.1438473551387050e+01	-3.9196459729528392e+01	
-1.0755821803942682e+01	1.4975528553103645e+01	-3.9860281668526056e+01	
-1.1569133258224912e+01	1.4488562828307538e+01	-3.9833794144943880e+01	
-1.1164764827057613e+01	1.3460130612988104e+01	-4.1898737599725060e+01	
-1.4799564429666667e+01	1.2716342204815238e+01	-3.8756177758914056e+01	
-1.5693807491168926e+01	1.3085572859702195e+01	-3.7598626768156365e+01	
-1.3153053873076177e+01	1.2944703745244125e+01	-4.0267692532305148e+01	
-1.2685490734300652e+01	1.4582316925669394e+01	-3.8343830443086986e+01	
-1.3648482585396600e+01	1.2706023346091859e+01	-4.0084660671339563e+01	
-1.4821562827306279e+01	1.3540581912810882e+01	-3.7648893303576969e+01	
-1.2621162946078076e+01	1.4237577619987906e+01	-3.8773171809243763e+01	
-1.3568320609496041e+01	1.2868279969684632e+01	-3.9770172126916364e+01	
-1.4605638191708904e+01	1.2358588892360890e+01	-3.9513860021573407e+01	
-1.5465940763607176e+01	1.3280757278973054e+01	-3.7227731324372130e+01	
-2.9645041367630705e+00	2.9645903136982290e+00	-2.7351028144358924e+01	
-1.2699204776009498e+01	1.3441487554740725e+01	-3.8854986215733675e+01	
-1.0116366597908868e+01	1.4107396842048257e+01	-4.2086211787765578e+01	
1.0132852109482511e-01	-2.9393240849989750e+00	-2.0148603436691761e+01	
-5.2754020594404649e-01	-2.8330358293059699e+00	-2.0401355367757379e+01	
1.6392895412941588e-01	-2.9443932610560153e+00	-2.0136490713040871e+01	
-9.4108889948283217e-02	2.4550715619215966e+00	-2.1744987173619080e+01	
-1.5113514739570715e+00	1.8312788520119265e+00	-2.2717046678258033e+01	
2.1188837496369479e+00	1.9391318001295136e+01	-4.8385941132088298e+01	
1.5295220196544932e+00	8.2071655723559345e-01	-2.0292263671506728e+01	
-1.3933848707282639e+00	1.7937497338633300e+01	-4.6569810356910011e+01	
1.2212860553927525e+01	6.4778662498457820e+00	-2.9643633908279320e+01	
-9.3221027128700715e-02	1.8403209950468398e+01	-4.7562533963813713e+01	
-1.5439544094304034e+00	1.7832255240560727e+01	-4.6070953372477248e+01	
1.3365429542626959e+00	6.1282759788998176e-01	-2.0439494058326538e+01	
1.2652449391346192e+01	4.4247615911446765e+00	-3.0606401453112500e+01	
-1.0654261664994600e+00	1.8462661659407516e+01	-4.6580900460391419e+01	
4.8499714453899063e+00	1.8568013426587818e+01	-5.2627449456835592e+01	
1.2282242161958600e+01	2.3983398862768713e+01	-5.2970029719063078e+01	
-3.8936535834289905e+00	1.7436672358581486e+01	-4.4374232546556321e+01	
1.4189750097466858e+00	6.6465398066128070e-02	-2.0238232819780393e+01	
2.0629234670780461e+00	8.4337164209939774e-01	-2.0312160718578209e+01	
1.3264535216331744e+01	1.1153884499549482e+01	-3.6799859977304692e+01	
1.2413831988157357e+01	2.3233173258895029e+01	-5.4266005042200177e+01	
1.7635174543172241e+00	1.8868427463340656e+00	-2.0714660316808178e+01	
6.6376804370839535e+00	2.2127463262857201e+01	-4.8454584602940294e+01	
1.6903070320606466e+00	2.0770382504295647e+01	-4.5657510178754855e+01	
1.3060174061005087e+01	1.2229091824759962e+01	-3.5503431454087739e+01	
2.1128577062159981e+00	1.4160407525931848e+00	-2.0394860450600291e+01	
1.3711342103387755e+01	1.0426131146748835e+01	-3.5351843674485160e+01	
-6.5255159702153065e-01	4.4489534436489381e-01	-2.1267180361104828e+01	
1.3015738373451009e+01	3.5312745890192989e+00	-3.0199774599691100e+01	
1.6083339504726066e+01	2.3441898495168537e+01	-5.8163435344457412e+01	
-1.8916793818364128e+00	1.6197202840298370e+01	-4.5358442895844618e+01	
-1.1808446363523881e+00	2.7478119504869514e+00	-2.3063284547707990e+01	
8.2830261207640437e+00	2.0686127143512806e+01	-5.2993127906546619e+01	
7.2239267710232076e+00	2.2376012093108393e+01	-4.9416529174175501e+01	
-5.2799551794695898e-01	2.6723175378306407e-01	-2.1163742170969805e+01	
1.1359557582860599e-02	6.2495774696980011e-01	-2.0771573699160619e+01	
8.3165255109637437e-01	8.9484952385676525e-02	-2.0362286766267658e+01	
1.8364105537716621e-01	8.3342962280020694e-01	-2.0717600684879191e+01	
8.0817898835022834e+00	2.1360086686432830e+01	-5.1952531410324021e+01	
1.3579678340577679e+00	1.8684379995897480e+01	-4.8406982600175624e+01	
1.2950478659711411e+01	2.3760714148610127e+01	-5.3711811558258518e+01	
4.6446443931631265e+00	2.0393329264003452e+01	-4.9525642622783110e+01	
9.8221440171510270e+00	2.3183310541487153e+01	-5.1642737825743453e+01	
1.2316214207168693e+01	2.3343672653666669e+01	-5.3621309075430268e+01	
2.6131163467521872e+00	9.2699250520855991e-01	-2.0365811241946520e+01	
1.8724715944674137e+00	7.9540614630924633e-01	-2.0216334505583141e+01	
1.2233017753125520e+01	2.3268149603812784e+01	-5.4444275671850285e+01	
1.6691799382087293e+01	2.5323290914951254e+01	-5.6093571819062731e+01	
1.7790032255381655e-01	7.0078961614171575e-01	-2.0646285315253515e+01	
1.5974105213886867e+00	9.2471637369633064e-01	-2.0288417924540262e+01	
1.8139099498207663e+01	2.5854993561939736e+01	-5.6545836308224168e+01	
1.3219061973314419e+01	1.1294631142232275e+01	-3.6504630330334201e+01	
9.6630225425999523e+00	2.0932735809462883e+01	-5.5049030902396964e+01	
1.0721776241660061e+01	2.0923799387803530e+01	-5.5481317748320535e+01	
-1.1457626906122384e-01	8.8811252418346684e-02	-2.0795155195437722e+01	
1.2138810166422033e+01	2.3541225562269158e+01	-5.3438532145399613e+01	
1.4365210488390003e+01	2.4332218574541379e+01	-5.4608766822275847e+01	
1.8364105537716621e-01	8.3342962280020694e-01	-2.0717600684879191e+01	
1.3657202805238461e+01	9.9999150683369749e+00	-3.6413837776974610e+01	
-3.5180310923762574e+00	1.7454997714689590e+01	-4.4556239485850597e+01	
3.2027749765198528e+00	1.9591923566476787e+01	-4.9086611502690268e+01	
1.6592168020179749e+00	-1.6837630677471579e-01	-2.0154734541425299e+01	
-3.7180025088283091e+00	1.8377309901119506e+01	-4.2880434712214083e+01	
1.7748961744599376e+00	2.0550615212167433e+01	-4.5922223848483107e+01	
-3.0455372177162672e+00	1.7106789910236383e+01	-4.5748797041009126e+01	
-3.5035514780351478e+00	1.7682169830158649e+01	-4.4458256317972214e+01	
1.2626734170577036e+01	4.5598503355297160e+00	-3.0583962630196361e+01	
1.3360271082856562e+01	1.0885122855036675e+01	-3.6394407990597280e+01	
-4.3619264411510955e-02	2.2295447889349420e+00	-2.1537045569232845e+01	
6.5370202788479648e-01	1.8098384480115858e+01	-4.9148787859699354e+01	
9.0603416677682291e-01	1.4509319240341918e+00	-2.0617245825255605e+01	
5.5657031507539090e-01	4.7081511083515037e-01	-2.0472121437404901e+01	
-1.8844622060592471e+00	1.6407886524392016e+01	-4.5542634884489281e+01	
6.3342953770384689e+00	2.1050491217368791e+01	-5.0608679347726770e+01	
4.8485503664595928e+00	1.8708353026004136e+01	-5.2242271095875111e+01	
-1.5021810008457659e+00	1.3136872041027745e+00	-2.2407958355095158e+01	
-1.6222935841791761e-01	2.2123134228013357e+00	-2.1584473614175014e+01	
-3.9159113456349250e+00	1.6083267542541002e+01	-4.5942063341724655e+01	
-3.7236295344529440e+00	1.7707485028874459e+01	-4.3980166340165177e+01	
-1.0538455370947828e+00	1.7744415526991332e+01	-4.7247178851168030e+01	
-8.8251591109232419e-01	1.4662241029298635e+00	-2.1717147092159493e+01	
1.1608502743640880e+01	2.3730450717361602e+01	-5.2353791750356478e+01	
7.6300073551691805e-01	6.0536270926437974e-01	-2.0409404278430610e+01	
-2.6036147537945342e-01	1.8071940297688631e+01	-4.7689128711943660e+01	
-3.9981656427510698e-01	1.9910673638566885e+00	-2.1645123037312700e+01	
3.2630227535330669e+00	2.0866573986817752e+01	-4.6700744146307358e+01	
6.4986533040911976e-01	1.4958871330379156e-01	-2.0419006853449467e+01	
-1.2288126734643152e+00	1.8364061832020091e+01	-4.6017967789331315e+01	
1.2683796642231936e+01	5.2830497438786148e+00	-2.9031410780016721e+01	
2.8521546299338723e+00	4.1943561659907175e-01	-2.0361700757077166e+01	
1.7787386189705662e-01	1.5646000755805314e+00	-2.0931100390442694e+01	
1.2314271371199098e+01	6.0746537502619624e+00	-2.9730689209976308e+01	
2.7735106031681163e+00	1.4564824961116165e+00	-2.0598284877726847e+01	
1.2652449391346192e+01	4.4247615911446765e+00	-3.0606401453112500e+01	
4.0951565383373451e-01	2.6804085824571050e-01	-2.0665870796920956e+01	
1.2776650556345495e+00	1.4042740704093339e+00	-2.0438716590528248e+01	
4.1875391895353364e-01	1.8773211995608460e+01	-4.6265248158975879e+01	
6.7459117718180972e-01	1.7096074358066833e+01	-5.0051230600861864e+01	
1.3394159243957109e+00	2.0581755021224417e+01	-4.5343013618808463e+01	
1.1939754452705591e+00	1.2907718070272540e+00	-2.0448373197523907e+01	
1.8932345495906318e+00	1.9132966610944969e+01	-4.8019509549208529e+01	
-8.5478772809575898e-01	1.8882490348273699e+01	-4.5426978085448326e+01	
1.3696180495422472e+00	1.9662633733490662e+01	-4.6979349009612463e+01	
4.1787466687453806e-01	6.3162741286761548e-01	-2.0554022365982988e+01	
1.3394159243957109e+00	2.0581755021224417e+01	-4.5343013618808463e+01	
9.3534255446752118e-02	2.7195516223500382e-01	-2.0637581304653168e+01	
1.3773442366017805e+00	1.3954830934354681e+00	-2.0351285295074177e+01	
1.5241464854169031e+00	1.9958210372136769e+01	-4.6519459046539239e+01	
1.1859739625431242e+01	2.3724723765358437e+01	-5.2466039590599706e+01	
3.9913617745083674e-01	2.0172630795454540e+00	-2.1023513117442612e+01	
8.1692238268417161e-01	2.1781982724504800e+00	-2.1099504646342037e+01	
9.1568432496149410e-01	5.8191291178252991e-01	-2.0338934855039088e+01	
1.3493702496442914e+01	1.0909394430848192e+01	-3.5524135330990568e+01	
-5.4991095705615389e-01	2.2887477806152896e+00	-2.1965755626577852e+01	
1.3062743779832616e+01	3.1603029887265794e+00	-3.0560029239026250e+01	
7.9493305342873652e+00	2.0213873996924768e+01	-5.2951369732391150e+01	
3.2249497859761878e+00	1.9770823583739173e+01	-4.8800490946093888e+01	
-3.2140463460687849e+00	1.6908957053074072e+01	-4.5715109161108273e+01	
1.2994826882297453e+01	3.9021671317089712e+00	-2.9659945936566618e+01	
1.8187617222918263e+01	2.6106116650050730e+01	-5.7355497603229381e+01	
1.2963765286340511e+01	1.1948407636984070e+01	-3.7149394360261965e+01	
1.4613571808531312e+01	2.4674742545800733e+01	-5.4554960772568108e+01	
-1.0627971828921456e+00	2.3561453417405978e+00	-2.2501425054956396e+01	
3.3617627781535973e+00	9.1146429982883526e-01	-2.0698677277232406e+01	
-6.4059143627651183e-01	6.4098515889956453e-01	-2.1374256841171899e+01	
-9.1194108390327655e-01	1.1719285173397120e+00	-2.1665304960731568e+01	
1.1878469651213361e+00	6.9556071779582318e-01	-2.0318882711963433e+01	
1.5317683178570505e+01	2.3002912771663365e+01	-5.6786938713737726e+01	
-6.3025826326966605e+00	1.6945667519703523e+01	-4.2081952435603498e+01	
-3.7679686612692515e-01	1.7940133282027251e+01	-4.7955784215035315e+01	
-3.1910675058790470e+00	1.7054830959582837e+01	-4.5524739381532207e+01	
-1.1985192362468586e+00	1.9500660810919449e+01	-4.4045041661371791e+01	
-9.4027125764285580e-01	1.9773185974095636e+01	-4.4197742576349050e+01	
7.8544395308665687e+00	2.2046282225397686e+01	-5.0743670152472809e+01	
1.6789380935150389e+00	2.0045590417665647e+01	-4.6851562603133765e+01	
-3.6763637558496134e+00	1.8230186839900430e+01	-4.3369664921023045e+01	
1.1200650174600922e+01	2.3560911618736167e+01	-5.3219923481468598e+01	
-3.6103688246674310e+00	1.8145404899226687e+01	-4.3584183512391185e+01	
-8.5893772455667250e+00	1.5270282559401442e+01	-4.2180623177655256e+01	
4.1889732607337105e-01	-1.9143510918464115e+00	-2.0420518094431234e+01	
6.3608694044772450e-03	-1.8704534384387734e+00	-2.0637727739069756e+01	
-1.7745693564487164e+00	-3.1178239113427613e+00	-2.2028757620014712e+01	
-7.6253542938347629e-01	-2.9135861379667780e+00	-2.0697188471297476e+01	
-1.9053981406318772e+00	-3.5327303723844317e+00	-2.2466730864396581e+01	
-4.9105691867580861e+00	1.7826764845502012e+01	-4.2353369757813972e+01	
1.0789592042862863e+00	2.0153005244368124e+01	-4.5755004688004092e+01	
1.4789900886510967e+01	2.4833230388910870e+01	-5.4577181793970425e+01	
3.8320080323132544e+00	1.7833875498232896e+01	-5.2725356924413724e+01	
-6.8445948060088471e+00	1.4108067212013117e+01	-4.5735562528199424e+01	
5.6205975665821983e-01	1.6251076131729303e+00	-2.0804900055844154e+01	
-1.0075900392588000e+00	2.5535594419515140e+00	-2.2633344539978435e+01	
8.5066477109371111e-02	9.1054274271166413e-01	-2.0769610268338226e+01	
9.0344478234132861e+00	2.2768350697236595e+01	-5.0511476548913073e+01	
8.2935892201375125e+00	2.1339479485500313e+01	-5.2189494960116868e+01	
3.9855801926926082e+00	1.7775506715226328e+01	-5.2799253068477789e+01	
2.1783408879967174e+00	3.9914374091663150e+00	-2.3588058073486188e+01	
8.5571376553256986e-02	2.1030157920721653e+00	-2.1329186177372947e+01	
2.1393513041675258e+00	1.3657351893664433e+00	-2.0406519352602832e+01	
1.0406341194169380e+00	1.2329328357734346e+00	-2.0509167070198878e+01	
2.8762704219640960e+00	6.0453027561640937e-01	-2.0352143505917912e+01	
6.4335405733057249e-01	1.0162599295740535e+00	-2.0509039058599715e+01	
-1.7882004269556673e-01	1.1941531076290202e+00	-2.1014211637689829e+01	
8.6083528164265755e-01	-7.1064505196524896e-01	-2.0491807178028445e+01	
3.4619521428367199e+00	-1.3591283169362218e+00	-2.0618700219163276e+01	
2.2854781101432356e-01	1.8936101630959957e+01	-4.7195594508298825e+01	
1.8197862515926262e+00	1.8654957308402913e+01	-4.7997304717464026e+01	
-2.9911881580023976e+00	1.7580524521950739e+01	-4.5235277567836611e+01	
1.3368723184558204e+01	1.0579752303956232e+01	-3.7019347471725858e+01	
3.7800043133072614e+00	1.8143695591893909e+01	-5.2067191212885376e+01	
2.0360309039251701e+00	3.9940945388128752e+00	-2.3753882300136624e+01	
2.8719823184376776e+00	1.7239262601809684e+00	-2.0754210489826651e+01	
1.9153743682547841e+00	1.6981262947868809e+00	-2.0540172986108693e+01	
-5.4123782155797393e+00	1.4045253655315895e+01	-4.7980129757236618e+01	
1.2879455557813449e+01	3.4663664075158223e+00	-3.0631151266031676e+01	
-5.7895369390424403e+00	1.3147831400042799e+01	-4.8119347703240081e+01	
2.9183965502044074e+00	7.5880985248465715e-01	-2.0446791014248827e+01	
3.0409112722189944e+00	6.6839096366674644e-01	-2.0472954121382891e+01	
3.2759711629299932e+00	4.7401919471918641e-01	-2.0555847018519120e+01	
4.5919642229571589e-01	4.5693801989708627e-01	-2.0529445865898929e+01	
6.0514598143442955e-01	3.9409186815487784e-01	-2.0472413296170853e+01	
-3.2929859259596888e+00	2.5614653656586808e+00	-2.6746304877530424e+01	
1.3101407891621259e+01	2.2624954297147376e+01	-5.5126095920390185e+01	
1.3034363239003891e+01	1.1903195698507638e+01	-3.6270307593718563e+01	
5.0216811694770982e+00	1.9572590609266015e+01	-4.8735149704944945e+01	
6.9856454570477611e-01	1.8642737178965991e+01	-4.6359144837645118e+01	
1.4027285385669508e-01	1.8653357054601333e+01	-4.7308451851144667e+01	
6.7191900478177979e-01	1.8435858136170580e+01	-4.7303489811463933e+01	
6.7630976810127108e-01	1.8255285788507713e+01	-4.7669272440588898e+01	
-2.5364471871881169e+00	1.7466966607799744e+01	-4.5596649475013329e+01	
4.0089753283825083e+00	1.8010050252824232e+01	-5.2321934640474993e+01	
6.9035010932187602e-01	1.6648847522869300e+01	-5.0891432611805683e+01	
-4.7723237264024556e+00	1.4445044306578087e+01	-4.7902771248468142e+01	
-4.4288532821769117e-01	2.6105039793459608e+00	-2.2181616134461795e+01	
3.1192586217778406e+00	5.8788435186722587e-01	-2.0499663977212506e+01	
5.4882986522697430e-01	8.2195233776883503e-01	-2.0548512678579460e+01	
8.2856001753155162e-01	5.1426196989787321e-01	-2.0385213016720034e+01	
-5.6655369527505597e+00	1.6932341102213559e+01	-4.2749566588492165e+01	
1.2488273488715700e+01	4.5987824500807513e+00	-3.1252654354394256e+01	
-7.9764059031944912e-01	1.8778466354748802e+00	-2.1970578455104008e+01	
2.0798103602684819e+00	4.3108996868874416e-01	-2.0217920233456837e+01	
-2.6553038804439744e-01	1.7909957570519164e-01	-2.0978038667091024e+01	
-5.7437839723147344e-01	1.3371718677604932e-01	-2.1267401593821980e+01	
-5.5599310771916155e+00	1.6751766270223612e+01	-4.3212810269586868e+01	
2.1039819323830891e+00	1.7896439064170384e+00	-2.0601156224477080e+01	
-2.3041817344798005e-01	8.2556990762616678e-01	-2.1177747369786207e+01	
3.5847284065313817e-01	-7.0857336355788425e-01	-2.0842184020710967e+01	
2.1277232761039175e+00	9.8659016464895688e-01	-2.0412215583780423e+01	
1.8870046097032040e+00	2.2302593237706991e-01	-2.0121842069512294e+01	
2.6409590991818050e+00	6.5226468686137151e-01	-2.0659792688209691e+01	
1.2127752392012761e+01	2.3718850786729980e+01	-5.3166124459759388e+01	
1.2255217209500842e+01	2.3601640149663613e+01	-5.3294938840858379e+01	
8.0721839815782719e+00	2.1720331114611383e+01	-4.9952741766643754e+01	
7.5189958338431744e+00	2.2123973685706481e+01	-4.9748141912365114e+01	
8.6705018714232587e+00	2.1864031918486379e+01	-5.0191664602205243e+01	
2.0676864740989771e+00	2.0731030556442338e+01	-4.6159646298358403e+01	
2.6807748936126159e+00	2.1065557449655131e+01	-4.6659721229229824e+01	
-4.7438075457377487e+00	1.8023184736848265e+01	-4.2301089108271803e+01	
8.6705018714232587e+00	2.1864031918486379e+01	-5.0191664602205243e+01	
1.2184700444536389e+01	5.8074104260750419e+00	-3.0305140163469115e+01	
-8.8864868499594021e+00	1.5008862336950145e+01	-4.2251811258943484e+01	
-1.2181537348830304e+01	1.2133528305904022e+01	-4.2494856013087009e+01	
-1.0099535602886077e+01	1.3545208003418853e+01	-4.3088188190485283e+01	
-1.6249599827024646e+01	1.0873895104731192e+01	-4.0005315074989966e+01	
-9.6637150159097267e+00	1.3414549510414110e+01	-4.3542291609739330e+01	
-1.1088893413785170e+01	1.3421308295690562e+01	-4.2163711063435336e+01	
-1.5358760030907092e+01	1.3464860017846634e+01	-3.7197549854587066e+01	
-1.2821607836431497e+01	1.4067737012642949e+01	-3.8943018395153786e+01	
-1.2509878577356201e+01	1.4147104301400155e+01	-3.9178792513768570e+01	
-8.5558101149716244e+00	1.4880839587155394e+01	-4.2601952491264257e+01	
-1.6774964521482001e+01	1.0951111022756871e+01	-3.8876476684861117e+01	
-1.6259199264003112e+01	9.8641114315897553e+00	-4.1065773595289755e+01	
-8.7039829719943693e+00	1.4469272890788989e+01	-4.2829386410174223e+01	
-9.2554452041964534e+00	1.4834050368805121e+01	-4.2027438052650382e+01	
-1.4383492939494339e+01	1.1552282998489149e+01	-4.0307587999723680e+01	
-1.3290732589580800e+01	1.2891003293754530e+01	-4.0198570585358574e+01	
-1.6435371429910184e+01	1.2038878020715476e+01	-3.8512797438514170e+01	
-9.9203001804927968e+00	1.3701123335653531e+01	-4.2926977099318940e+01	
-1.1934087971829349e+01	1.2651059631424967e+01	-4.0910987499536091e+01	
-1.0264347053183132e+01	1.2713210747410040e+01	-4.3921761261321770e+01	
-1.2522373289827462e+01	1.3759769823204016e+01	-4.0365558888372277e+01	
-1.1123669377102347e+01	1.4194931900934838e+01	-4.0807980018337432e+01	
1.3295673931202414e+01	1.0007531138580935e+01	-3.8800670963793529e+01	
-6.9546626919971004e+00	1.3923140494983027e+01	-4.5781784080690841e+01	
-7.4652365129249842e+00	1.3067414479656598e+01	-4.6585093889592109e+01	
-6.5909911066051539e+00	1.2792798344405389e+01	-4.8221635873796309e+01	
1.3433666933142401e+01	9.5830098980498217e+00	-3.8909357962790338e+01	
-3.7048177797166701e+00	5.7256477406348250e+00	-4.0406917795576334e+01	
1.2693679039918074e+01	4.3918267094101573e+00	-3.0424313118687376e+01	
-3.1360247746674323e+00	2.7553121960159861e+00	-2.7056713422381069e+01	
2.3561548656792217e+00	1.8381970576326352e+00	-2.0713530762362055e+01	
2.8037835429402724e+00	1.0079199302121620e+00	-2.0465414526359240e+01	
3.1430836973774321e+00	9.0341808484349151e-01	-2.0556351744479063e+01	
